Green's,"This restaurant and oyster bar is owned by Simon Parker Bowles.  It mostly serves seafood, although meat dishes are available too, including the signature dish ""Haddock Parker Bowles"", a personal favourite of the owner."
Hunan,Chinese restaurant with no menu.  Diners tell the staff what they don't like and how spicy they want it; the kitchen prepares a range of dishes to match.  The food comes in a long series of tiny portions.
Tinello,Italian restaurant.
Wiltons,"Oyster bar, game and seafood restaurant.  Traditional fine English dining in a restaurant established in 1742."
The Grenadier,An oddly quiet and secluded pub in the centre of the city due to being tucked away in a side street of another side steet.  It was built in 1720 as an officer's mess for the 1st Regiment of Foot Guards and became a pub in 1818.  The pub is said to be haunted by the ghost of a junior officer who was caught cheating at cards and flogged to death.
The Star Tavern,"One of only two London pubs (and seven nationally) to feature in every edition of CAMRA's Good Beer Guide since its first publication; see The Buckingham Arms for the other one.  The pub has a seedy past—it was infamous as a hangout for gang bosses and crime lords in the 1950s and 60s, and the Great Train Robbery was planned here, and celebrities of the era would come to socialise with the criminals. Today it is a safer, friendlier and more comfortable establishment that has recently been refurbished."
CASK Pub & Kitchen,"One of RateBeer's Top 50 bars in the world, and only one of two in the UK (see The Craft Beer Company in Clerkenwell for the other).  A specialist beer bar with a regularly changing selection of real ales and craft beer casks, plus a larger assortment of local and international bottles.  Monday to Saturday, gourmet burgers are served by Forty Burgers; with traditional British roasts on Sundays."
Morpeth Arms,"Victorian pub built on the site of the cells of Millbank Prison, briefly Britain's National Penitentiary before being downgraded to a holding facility for convicts sentenced to transportation to Australia.  The pub is said to be haunted by the ghosts of prisoners who didn't last long enough for the journey.  For the living, the pub is next to the bank of the Thames and very close to the Tate gallery."
The Albert,"A nice, but often crowded, traditional pub, dating back to the 1860s, named in honour of Queen Victoria's husband. Portraits of British prime ministers, many of them signed, hang on the stairwell, and Chelsea pensioners (British war veterans) can often be seen propping up the bar."
The Buckingham Arms,One of only two London pubs (and seven nationally) to feature in every edition of CAMRA's Good Beer Guide since its first publication; see The Star Tavern for the other one. The building is a refitted early Victorian pub.
The Cask and Glass,"Small traditional pub (one of the smallest in central London, in fact). Good beers and quaint interior."
Wetherspoons,"A pub that doesn't even have its own name and may be missed by many of the two hundred thousand commuters and travellers who pass it each day, this place nevertheless serves good beer and food (it's part of the J D Wetherspoon chain). There is additional seating on the balconies on either side of the pub. Given its location, it also displays departure boards on its own screens."
The Willow Walk,"Part of the J D Wetherspoon chain of pubs, just outside the East side of Victoria Station, a few doors down from the Apollo Victoria Theatre. Serves Real Ale and good food. Entrances on both Wilton Rd and Vauxhall Bridge Rd."
The Lord Moon of the Mall,"A J D Wetherspoon pub at the top of Whitehall, close to Trafalgar Sq.  Serves a good range of cask beers."
The Red Lion,"A good place to see politicians and political commentators. The pub television shows (muted) debates from the House of Commons, and division bell rings here to summon Members of Parliament to vote on important issues in Parliament."
The Speaker,"A pub for local workers, including many civil servants and the odd Parliamentarian.  The Parliament theme includes political caricatures on the walls.  Markets itself as a real pub, with no fruit machines, music or television screens.  Guest beers change every month."
St Stephen's Tavern Pub,"Victorian pub established in 1875 directly opposite the Palace of Westminster and the closest pub to ""Big Ben"" (from which it gets its name—while now officially known as Elizabeth Tower, Victorian journalists nicknamed it St Stephen's Tower).  Often busy with tourists and other visitors to Parliament."
The Wellington,Located in quiet area. Rate includes simple breakfast. Internet access available. 10 min from Victoria Station.
Belle Cour Hotel & SPA,A charming four star boutique hotel near Victoria station.
DoubleTree by Hilton Hotel London—Westminster,"A central london boutique hotel in Westminster. Offers a restaurant, bar, meeting venue and event offers."
Corinthia Hotel London,"Comfortable hotel with rooms, suites and penthouses."
St Ermin's Hotel,Small but well appointed rooms in a convenient location near Westminster Abbey.
Luna & Simone Hotel,Small yet comfortable hotel with friendly staff.
Sanctuary House Hotel,"Small hotel in a lovely old building close to Westminster Abbey, part of a popular Fullers pub."
St James Court Hotel,"Four star hotel close to Buckingham Palace and The Houses of Parliament. Has three restaurants, Spa, and Gym."
The Grosvenor,Handily located next door to Victoria railway and tube station.
St. James’s Hotel & Club,A luxury townhouse hotel.
